Deltai (deg),e HBM 0,e HBM 1,e HBM 2,e HBM 3,e HBM 4,e HBM 5,e HBM 6,e HBM 7,e HBM 8,e HBM 9,e HBM 10,e HBM 11,e HBM 12,e HBM 13,e HBM 14,e HBM 15,e HBM 16,e HBM 17,e HBM 18,e HBM 19,e HBM 20,e HBM 21,e HBM 22,e HBM 23,e HBM 24,e HBM 25,e HBM 26,e HBM 27,e HBM 28,e HBM 29,e HBM 30,e HBM 31,e HBM 32,e HBM 33,e HBM 34,e HBM 35,e HBM 36,e HBM 37,e HBM 38,e HBM 39,e HBM 40,e HBM 41,e HBM 42,e HBM 43,e HBM 44,e HBM 45,e HBM 46,e HBM 47,e HBM 48,e HBM 49,e HBM 50,e HBM 51,e HBM 52,e HBM 53,e HBM 54,e HBM 55,e HBM 56,e HBM 57,e HBM 58,e HBM 59,e HBM 60,e HBM 61,e HBM 62,e HBM 63,e HBM 64,e HBM 65,e HBM 66,e HBM 67,e HBM 68,e HBM 69,e HBM 70,e HBM 71,e HBM 72,e HBM 73,e HBM 74,e HBM 75,e HBM 76,e HBM 77,e HBM 78,e HBM 79,e HBM 80,e HBM 81,e HBM 82,e HBM 83,e HBM 84,e HBM 85,e HBM 86,e HBM 87,e HBM 88,e HBM 89,e HBM 90,e HBM 91,e HBM 92,e HBM 93,e HBM 94,e HBM 95,e HBM 96,e HBM 97,e HBM 98,e HBM 99
71.5,4.0710704704068855e-42,4.7979671395804706e-36,2.637208302303814e-28,7.6175888199339e-42,9.702588381355198e-45,1.0052868160101562e-32,9.162337915741242e-34,1.8817566444872324e-33,5.407875715612298e-34,3.39277829832038e-32,4.520633617057372e-31,1.0272867015719248e-33,1.6289857157018361e-34,7.221718757916305e-31,1.4827557213969645e-35,2.3123764779851285e-36,4.170559910340273e-33,1.542098041767169e-34,1.1932193471706306e-33,1.1086812420771119e-32,2.2443264890288737e-38,5.0380144282199284e-33,2.3868961971064417e-37,2.20154801880415e-43,3.2796398791392748e-37,1.4961027681604707e-38,1.2264163437808135e-31,4.180267902677766e-30,4.737679829288552e-40,1.7889023654530373e-40,7.657107313283934e-39,1.8286650613712065e-47,1.170776883831389e-37,9.540239981440746e-34,1.1923135909345906e-32,5.777770573873429e-33,1.0381666235716207e-33,8.174885212178001e-38,2.8533770151592606e-32,1.007197107514e-30,2.609124111790158e-35,6.762332825804913e-30,1.2989298459084062e-30,3.266034050976991e-34,1.882710361976119e-37,2.252977103105385e-31,5.7046528257489134e-33,3.738447968836765e-34,3.541996864136065e-26,1.142176550421443e-34,9.236145520771079e-32,2.900173516499606e-37,1.8603750079524327e-40,2.91297278500776e-44,3.1364833079133483e-50,2.8151562233736226e-41,1.399943559754144e-29,1.6197157971458428e-44,3.05003972238668e-41,3.1941910719925657e-35,9.961797109669111e-29,3.5498175128617803e-35,7.996439116650382e-35,3.316921040090747e-32,1.4941682414549196e-30,6.025945114207053e-31,5.51199460389744e-36,1.9092608736309017e-31,1.978413087039882e-38,9.232175942817326e-33,7.24213044689949e-29,4.055066083772045e-37,7.927001092301024e-36,1.9277244885114493e-40,2.038874909272757e-30,1.6030592137930863e-31,2.2135578235509773e-35,1.8928860819206522e-40,1.2975987318410518e-33,2.501753941446064e-39,1.6600876013330396e-43,1.0644517798820087e-36,5.939425297644689e-39,3.8126250253328627e-44,1.8563493158147993e-33,8.96276836327966e-37,1.9053950955132083e-37,1.1030286572035993e-31,2.240247115629884e-32,1.0530568417951233e-38,3.091012958282957e-33,3.025727779816477e-35,4.04167470962697e-36,6.838296931660233e-44,7.109740100138901e-36,1.0756877812571934e-33,1.7100610792608314e-33,1.1993126391593217e-37,2.8665152192302537e-37,5.496493457627191e-36
72.0,7.737400855864892e-43,1.1728336854176836e-36,8.846142310994938e-29,1.4721157447762215e-42,1.6333891878963674e-45,2.806319337756553e-33,2.4578269405180294e-34,5.06578559904295e-34,1.4317864749644747e-34,9.642957572052809e-33,1.3537827905976868e-31,2.776013923505745e-34,4.2212118210587716e-35,2.1716174442935416e-31,3.674842496977879e-36,5.552381209939456e-37,1.1416416309277574e-33,3.9831397136235893e-35,3.207367209457812e-34,3.095168923691006e-33,4.941475657177325e-39,1.3796883160126042e-33,5.528199234046074e-38,3.9352701298151067e-44,7.53988663939904e-38,3.263314470124192e-39,3.5562714553928893e-32,1.2939020090243718e-30,9.710847708277067e-41,3.6362465806708577e-41,1.6495437388283994e-39,2.784860080812339e-48,2.6684100183922356e-38,2.531461354502389e-34,3.3353393633384254e-33,1.5938143952340614e-33,2.7508223609682885e-34,1.839610347590726e-38,8.106352243408482e-33,3.0609924139120755e-31,6.53627951171863e-36,2.1395834965845213e-30,3.943128869379486e-31,8.611522976085272e-35,4.281994413096909e-38,6.675642312859449e-32,1.569278458348259e-33,9.809011301636149e-35,1.3032902044085346e-26,2.9245421272374335e-35,2.664563589290924e-32,6.694082129719553e-38,3.7468086252957074e-41,5.029033467141601e-45,4.211135822731031e-51,5.480091040347587e-42,4.422364746018173e-30,2.770427257350036e-45,6.036350522622497e-42,7.974546663048814e-36,3.2800395467365807e-29,8.917471439154433e-36,2.05524918291169e-35,9.488039152039379e-33,4.5239889744121375e-31,1.8008053702675535e-31,1.3400272618071417e-36,5.611588175773655e-32,4.363838391855026e-39,2.5783787603901674e-33,2.3777262517079037e-29,9.50203227456789e-38,1.9426013122655027e-36,3.895161988519699e-41,6.240853680417643e-31,4.6879690886836674e-32,5.5331343632206516e-36,3.830803595087879e-41,3.4586862201375104e-34,5.29691478219891e-40,2.9697985137610664e-44,2.5270159958246806e-37,1.2822090704381353e-39,6.606514137392119e-45,5.016119270712604e-34,2.115385686991045e-37,4.344875008454253e-38,3.2036179673078066e-32,6.340865539736661e-33,2.2881326496397917e-39,8.473798691894733e-34,7.603485434577915e-36,9.774435127052771e-37,1.1953443657455689e-44,1.7455077431121506e-36,2.8752491394200046e-34,4.582186408057294e-34,2.709673139260997e-38,6.585718425430019e-38,1.325548338529657e-36
72.5,1.4491018086700096e-43,2.831406467392072e-37,2.9386701199149615e-29,2.8039361725692473e-43,2.7064113185059487e-46,7.745750224023274e-34,6.516804063949529e-35,1.3478653154982927e-34,3.746313181362988e-35,2.7101831328894204e-33,4.0110182396674644e-32,7.41545771694871e-35,1.080809160235799e-35,6.460730748611148e-32,8.995452019358578e-37,1.3164369356164652e-37,3.0892628632260537e-34,1.0165063747713732e-35,8.521440674978606e-35,8.54348730015987e-34,1.0734483763217154e-39,3.7349304879710096e-34,1.2639009009614615e-38,6.9273718608711e-45,1.7108207051528504e-38,7.0220882357519525e-40,1.0198839791792701e-32,3.963283342641346e-31,1.9625411241970052e-41,7.287738967135152e-42,3.5052863043900183e-40,4.170962891403858e-49,6.002555639745114e-39,6.637975252539849e-35,9.225142807886022e-34,4.346516937791115e-34,7.202671594246271e-35,4.085097089055035e-39,2.2773716091001776e-33,9.205000892148074e-32,1.6174287854059528e-36,6.701205920029388e-31,1.1843609020819737e-31,2.2439659546831482e-35,9.610926894244497e-39,1.9568234931648547e-32,4.267530310876582e-34,2.543253715047811e-35,4.7532781416337706e-27,7.397880850700414e-36,7.602222614040994e-33,1.5250989096868885e-38,7.43913082710324e-42,8.547762191626087e-46,5.553802697321109e-52,1.0513359536301348e-42,1.38270037630628e-30,4.664911594379428e-46,1.1776943748181048e-42,1.9663900237286705e-36,1.0693811320520939e-29,2.212769584977009e-36,5.2192764760256124e-36,2.684119841903041e-33,1.35519493277668e-31,5.323886259822836e-32,3.2170217331286626e-37,1.6314666014755355e-32,9.497221121569783e-40,7.119965210455798e-34,7.72981714310149e-30,2.1981998576912077e-38,4.701432479769763e-37,7.7594035988941e-42,1.8902434334354777e-31,1.3560174686105255e-32,1.3661696728644912e-36,7.643475097436892e-42,9.110614369746568e-35,1.1061294402942747e-40,5.2323396151592985e-45,5.923195144740096e-38,2.7306577479809273e-40,1.127068335030807e-45,1.3397442656126275e-34,4.929129069140557e-38,9.777892400933e-39,9.202654117076253e-33,1.774726376686092e-33,4.904729594232415e-40,2.296554511502295e-34,1.887416919342617e-36,2.3342031342908107e-37,2.0572860518854263e-45,4.232363257378554e-37,7.595648479874761e-35,1.2134477926462802e-34,6.041408086582999e-39,1.4933349307237688e-38,3.1563083744361322e-37
73.0,2.6743609614664423e-44,6.750790574584964e-38,9.667967470304844e-30,5.263759324932506e-44,4.413671243058733e-47,2.113825754657332e-34,1.7078762328767725e-35,3.544561666841137e-35,9.687331827929306e-36,7.532178924591924e-34,1.1757534287942125e-32,1.9581260027564787e-35,2.734342353840922e-36,1.901671653542161e-32,2.1748153650903203e-37,3.081916671957236e-38,8.263605259288599e-35,2.5631007932764795e-36,2.2377589687808106e-35,2.3316274810763487e-34,2.3006976282656153e-40,9.994567786022303e-35,2.8524730077881355e-39,1.2009087761052173e-45,3.8312915555378956e-39,1.4906768026893706e-40,2.8927141967361525e-33,1.2013382910829973e-31,3.9106646527122653e-42,1.4401412386971267e-42,7.347569703626421e-41,6.143742508774856e-50,1.3326774052254999e-39,1.7200943955950842e-35,2.5228399588334997e-34,1.1718477396879553e-34,1.8636324557373227e-35,8.9518187447266e-40,6.3268050387500544e-34,2.739045299341362e-32,3.953469522182971e-37,2.0776276396566246e-31,3.519775543606571e-32,5.778692764561147e-36,2.1288303113537616e-39,5.6745648442404064e-33,1.1472525271695232e-34,6.516054356785714e-36,1.7183216554253083e-27,1.8487644935657366e-36,2.145034334319822e-33,3.4296113275122346e-39,1.4560709988421718e-42,1.430342829572102e-46,7.194764360433004e-53,1.987759007713746e-43,4.278889707183217e-31,7.732658253262517e-47,2.2650612237079075e-43,4.789077521375519e-37,3.4522163425373336e-30,5.423622159385023e-37,1.3095862036056695e-36,7.509507171616364e-34,4.016429933670269e-32,1.557080787477844e-32,7.626580642750018e-38,4.691832087112391e-33,2.0393917070013645e-40,1.944005737334654e-34,2.4882181064669417e-30,5.02053453406791e-39,1.1236951196001985e-37,1.5238893006171858e-42,5.66515496492338e-32,3.879637953548092e-33,3.3318937428463902e-37,1.5035829207990158e-42,2.3716462702820482e-35,2.2782086118567365e-41,9.078995987036662e-46,1.37078752298991e-38,5.73679989320455e-41,1.8930310328386805e-46,3.536892496797221e-35,1.1339242908559855e-38,2.171645550416686e-39,2.6145920214828103e-33,4.911843343171256e-34,1.0371783116471968e-40,6.153138257071039e-35,4.628020022780966e-37,5.504302517782991e-38,3.4862046927525804e-46,1.013531363793284e-37,1.9831445115422052e-35,3.175825652144274e-35,1.3292179870905342e-39,3.3420769745503395e-39,7.420570390779592e-38
73.5,4.863606989607863e-45,1.5896213164208482e-38,3.1499738741036558e-30,9.739253251641584e-45,7.084483885475812e-48,5.70366722592125e-35,4.424014014819807e-36,9.21286953239731e-36,2.4755889939265347e-36,2.07002802743034e-34,3.409838736434578e-33,5.1112797959434415e-36,6.835161238675728e-37,5.537898528639789e-33,5.193222543435972e-38,7.124293055459042e-39,2.1851129776787715e-35,6.385461276701953e-37,5.8083065523637094e-36,6.291530666909064e-35,4.865100368774895e-41,2.643780954806834e-35,6.354907692436425e-40,2.050213559375424e-46,8.468118575546786e-40,3.121839414728748e-41,8.114451628739997e-34,3.6035618527315856e-32,7.683384606836574e-43,2.806016108933482e-43,1.5192333726955023e-41,8.900069925491528e-51,2.920243615516299e-40,4.4047499311858006e-36,6.821656368034043e-35,3.123396907733385e-35,4.764995566703077e-36,1.9357645658231144e-40,1.7381094466781917e-34,8.064703274848923e-33,9.545315707444943e-38,6.376369734595998e-32,1.0349841351399222e-32,1.4706861039419954e-36,4.653432415789123e-40,1.6279302260061096e-33,3.0489284931468095e-35,1.6497201075020943e-36,6.157080573775564e-28,4.56436808189134e-37,5.985591648564496e-34,7.612577366426567e-40,2.8095876023403688e-43,2.3563926637440227e-47,9.155406503434257e-54,3.7038587313047426e-44,1.3105801711876333e-31,1.2618361019869775e-47,4.294538343173077e-44,1.1520003692453873e-37,1.1035081390207162e-30,1.3131109607526782e-37,3.246652811917606e-37,2.0778063524603135e-34,1.1777058053644774e-32,4.5051982792471663e-33,1.7854235121771093e-38,1.3346844844400118e-33,4.3209670696250414e-41,5.2481438108634e-35,7.930846236963498e-31,1.1320480245690133e-39,2.6523971451333647e-38,2.9505349081288615e-43,1.6800653255110073e-32,1.0978992398605673e-33,8.026583428976818e-38,2.916080260921206e-43,6.101237272017249e-36,4.627917401650534e-42,1.5515032266181612e-46,3.1322058483313366e-39,1.1889569713029384e-41,3.1303638802395063e-47,9.22927768495545e-36,2.5753198014223244e-39,4.7600153492298056e-40,7.3470537568413555e-34,1.3442741680611421e-34,2.163696144496094e-41,1.6298134138599928e-35,1.1209722829504597e-37,1.2816888592505604e-38,5.816579165800237e-47,2.3970911627121503e-38,5.117336737839754e-36,8.214467614498003e-36,2.885964717062409e-40,7.382115431638009e-40,1.722539359571813e-38
74.0,8.715940322798938e-46,3.696743750939531e-39,1.0164034979529274e-30,1.7760575287398516e-45,1.1192278491467156e-48,1.5216629651873683e-35,1.1327001585940934e-36,2.3667024011468613e-36,6.252118219112836e-37,5.625555726438835e-35,9.7837961518666e-34,1.3188792174347147e-36,1.6882495386833117e-37,1.5955485551879052e-33,1.2248040521993032e-38,1.6261578855519423e-39,5.7117325385018795e-36,1.5717731951766826e-37,1.490121546254305e-36,1.6785204454000463e-35,1.0150278118436942e-41,6.913005127449869e-36,1.3975782486955733e-40,3.44695607923506e-47,1.847267044204497e-40,6.449818314682296e-42,2.251187744825872e-34,1.0696830273121567e-32,1.488417466304514e-43,5.390735562227142e-44,3.098602218146304e-42,1.2679950714250315e-51,6.315654154458314e-41,1.1146603649809472e-36,1.8237844581606204e-35,8.230180202136673e-36,1.203927461145854e-36,4.130723734049722e-41,4.721846955910704e-35,2.349586127820276e-33,2.2764644566990983e-38,1.9371814239647598e-32,3.0112043709754474e-33,3.6990262681537247e-37,1.003835084384551e-40,4.620205841837537e-34,8.01016131130454e-36,4.127303401434021e-37,2.1867762516105362e-28,1.1132803315824762e-37,1.6518062052562614e-34,1.6678556250571424e-40,5.344440841668805e-44,3.821861876929532e-48,1.1443888525186817e-54,6.801638844570098e-45,3.9730642016200475e-32,2.0270563105669885e-48,8.026795871510064e-45,2.7369818398988157e-38,3.4927309037595756e-31,3.1403076223851605e-38,7.952717875383818e-38,5.685685096450915e-35,3.4165802913532074e-33,1.2895466544891983e-33,4.127510088871255e-39,3.7556632115227474e-34,9.033113610825555e-42,1.400884809803871e-35,2.5030093490397523e-31,2.5200656388909944e-40,6.18301606260895e-39,5.632099957526055e-44,4.9301582724928e-33,3.073117315281766e-34,1.9099560951276133e-38,5.575799166976553e-44,1.5511423816504144e-36,9.272189122958325e-43,2.6112021933867277e-47,7.06637207317253e-40,2.430841147771476e-42,5.0963766750963844e-48,2.3804522080052796e-36,5.774461832887858e-40,1.0296828657385532e-40,2.0419305042016615e-34,3.637989508565204e-35,4.452906770937433e-42,4.2677640562965274e-36,2.682049441103647e-38,2.946996305948627e-39,9.555181971998982e-48,5.599187492452224e-39,1.3050698556648892e-36,2.099855471766647e-36,6.183332427300013e-41,1.6093495182965973e-40,3.947980717926966e-39
74.5,1.539172680806655e-46,8.490468280053174e-40,3.247975751042803e-31,3.1922002978182726e-46,1.740326986359457e-49,4.013858512872588e-36,2.8664990125665055e-37,6.009090264210443e-37,1.56045083740835e-37,1.511778777424364e-35,2.7773903356682447e-34,3.364083316865358e-37,4.120183107059107e-38,4.548106507112455e-34,2.8530634833225962e-39,3.6650819808591605e-40,1.4758814093883208e-36,3.8225968067339357e-38,3.778590260212631e-37,4.427617737736291e-36,2.089382525089113e-42,1.7868506141190077e-36,3.03404628780117e-41,5.707158885699606e-48,3.9771636145188596e-41,1.314601907615604e-42,6.17679442448702e-35,3.1422062784527574e-33,2.8429363050630275e-44,1.0211244899915954e-44,6.234013255188798e-43,1.776664586032298e-52,1.348102162122818e-41,2.7875084004788597e-37,4.8210397974710444e-36,2.143965001829646e-36,3.0058944356033855e-37,8.698254743364303e-42,1.2684951523170877e-35,6.773422156965024e-34,5.362781784322555e-39,5.8258342797394885e-33,8.668313060279807e-34,9.19457975815761e-38,2.137016738828578e-41,1.297206682625715e-34,2.0803724442895053e-36,1.0203591921839701e-37,7.698267517892917e-29,2.682583331704604e-38,4.5080660779432393e-35,3.606825311637599e-41,1.0022167132675343e-44,6.102701385031746e-49,1.405091268743125e-55,1.2309522093505114e-45,1.1921120077614824e-32,3.2056596500345336e-49,1.4789624488044077e-45,6.422583507248483e-39,1.094628528518682e-31,7.418254472375826e-39,1.9247453215328105e-38,1.5386669829955917e-35,9.806287946624338e-34,3.651578107331707e-34,9.422595508555847e-40,1.045361606690459e-34,1.8632459963020243e-42,3.6973251010910634e-36,7.82199027602972e-32,5.538484740397383e-41,1.4234229492023797e-39,1.0598934547084341e-44,1.4315808264354469e-33,8.508268074189679e-35,4.489201741130718e-39,1.051115238843266e-44,3.897186264802841e-37,1.832244959416048e-43,4.328139802897579e-48,1.5740146044350677e-40,4.902764423824927e-43,8.168791668127106e-49,6.068720283772292e-37,1.2782773774206221e-40,2.1982361267161443e-41,5.612898002426837e-35,9.735657216513287e-36,9.040561829122412e-43,1.1048013955702793e-36,6.338856849891951e-39,6.691034068749253e-40,1.5454922797692815e-48,1.2916908144291327e-39,3.2894527312762807e-37,5.3050148005906194e-37,1.3073472107047554e-41,3.462781398591352e-41,8.934184053984338e-40
75.0,2.678414385939333e-47,1.925885960223218e-40,1.027890455285222e-31,5.654900572221411e-47,2.663454345081667e-50,1.0468511779578052e-36,7.170129501967291e-38,1.5079611399489407e-37,3.848994327042415e-38,4.017396208331054e-36,7.80049950513475e-35,8.48232308936772e-38,9.935469538104464e-39,1.2826459611750453e-34,6.5640426728190086e-40,8.156516660340153e-41,3.769855424953323e-37,9.185400969525448e-39,9.47052050639757e-38,1.154746798790292e-36,4.2433792881141725e-43,4.565512854846854e-37,6.502007326562274e-42,9.305757744135782e-49,8.451197601604827e-42,2.643326990709155e-43,1.676152273403179e-35,9.1342047475142e-34,5.354016296236775e-45,1.9071381384000078e-45,1.2371722601601064e-43,2.44825730753675e-53,2.8400924596657398e-42,6.888777149575514e-38,1.2600606723069062e-36,5.521438230154293e-37,7.416221840736449e-38,1.8074673191808358e-42,3.369828784142244e-36,1.9321405580753206e-34,1.2478950213760985e-39,1.734350956101921e-33,2.4689753801202273e-34,2.2586731851928694e-38,4.489625039600339e-42,3.6031251249062906e-35,5.341297038715281e-37,2.492701789748451e-38,2.686215107776906e-29,6.385967673516351e-39,1.216747954014327e-35,7.698953270946047e-42,1.852766450554588e-45,9.59376461478979e-50,1.6946124042813552e-56,2.1955194388387567e-46,3.540283422495304e-33,4.990657211263127e-50,2.686341805034244e-46,1.4885593327619698e-39,3.396881901175736e-32,1.7309719396331102e-39,4.602660468227955e-39,4.11804005355071e-36,2.7846835312003764e-34,1.0229267039924238e-34,2.124166052497382e-40,2.878182501537644e-35,3.7920943056946886e-43,9.648534773944343e-37,2.420382085137892e-32,1.2017169401791226e-41,3.236229541922895e-40,1.9664201955916906e-45,4.11330774332151e-34,2.329960510623706e-35,1.0422404874102884e-39,1.9535705627672318e-45,9.676457910655506e-38,3.570995987090805e-44,7.065371770535615e-49,3.4616811707176063e-41,9.754824900058177e-44,1.289091445262252e-49,1.5292576972749348e-37,2.793649585479489e-41,4.631491998099303e-42,1.5259903848565479e-35,2.5763172980120047e-36,1.810721780957267e-43,2.827413492485282e-37,1.4798829576729416e-39,1.500111562471922e-40,2.46122476493303e-49,2.9429659224338667e-40,8.194334166629936e-38,1.3245580871724217e-37,2.727696612465669e-42,7.353683540994724e-42,1.9962216942355805e-40
75.5,4.592884412165996e-48,4.314357383537556e-41,3.221575519377769e-32,9.873282139295583e-48,4.0120073001651826e-51,2.6995236080842916e-37,1.7727217401678969e-38,3.7401405093716595e-38,9.382503228413956e-39,1.0556858344615035e-36,2.1675238080001369e-35,2.1142153753165442e-38,2.3672944325713043e-39,3.578809155908529e-35,1.4915798098394081e-40,1.79236234742487e-41,9.518917469493763e-38,2.1807644453143563e-39,2.34613953760904e-38,2.977670103832564e-37,8.502754201846963e-44,1.1531103003584288e-37,1.3754724305695674e-42,1.4942769140765703e-49,1.77240953800519e-42,5.24345298441689e-44,4.4984477957379783e-36,2.6276242159401394e-34,9.941740779290467e-46,3.51203152295326e-46,2.4218831431873164e-44,3.317969631590251e-54,5.90537336227326e-43,1.6823657223844602e-38,3.2563099165785267e-37,1.4057656376619213e-37,1.80812014248804e-38,3.7063048928393875e-43,8.852562015808565e-37,5.453597578685024e-35,2.868300531534231e-40,5.111011618103457e-34,6.958037211226887e-35,5.4834255341961034e-39,9.308266591594843e-43,9.90083504929715e-36,1.355683079725609e-37,6.01752811476995e-39,9.29068453792328e-30,1.5018446728810248e-39,3.2478065074040514e-36,1.6221020708116333e-42,3.3765982072387747e-46,1.4848268233924244e-50,2.007572123612262e-57,3.859240567731712e-47,1.0406111857658497e-33,7.648685499046949e-51,4.810105354161834e-47,3.407540972420245e-40,1.043773299649005e-32,3.9896711028592794e-40,1.087483244836114e-39,1.0899851912265006e-36,7.823574923389696e-35,2.834841773734408e-35,4.728701396002783e-41,7.83866291112588e-36,7.614901152029711e-44,2.489565790961893e-37,7.415875769337589e-33,2.5742191233113164e-42,7.266352101059038e-41,3.5967702796654214e-46,1.1694639846018844e-34,6.311045714390746e-36,2.3901207153881626e-40,3.5796736333515244e-46,2.374364608284711e-38,6.864355400313578e-45,1.1359042302979792e-49,7.516772834859298e-42,1.9146611958954466e-44,2.0028076320977818e-50,3.8089926091327465e-38,6.027705116265899e-42,9.630375414354195e-43,4.103315376885764e-36,6.74161065928675e-37,3.5777708187041403e-44,7.153453152033514e-38,3.4128409829697565e-40,3.3210127535883024e-41,3.8591554387123256e-50,6.622241226778899e-41,2.0174548313537862e-38,3.2684559062935633e-38,5.616140379279855e-43,1.5413098578417603e-42,4.4038919046862306e-41
76.0,7.760873183088689e-49,9.545271695334934e-42,9.999475656743376e-33,1.6990253419623825e-48,5.948126933897335e-52,6.882854851043745e-38,4.332040517297769e-39,9.16857901435996e-39,2.2602914653439946e-39,2.7432054226420004e-37,5.958834292398912e-36,5.209187526890351e-39,5.573245305274852e-40,9.879292677453375e-36,3.3476244893045876e-41,3.8890806248865e-42,2.37596512115958e-38,5.115527322031717e-40,5.7447319545374315e-39,7.591709119219176e-38,1.680975080164141e-44,2.87893653171808e-38,2.8723377665028484e-43,2.3629688507376835e-50,3.668689224664129e-43,1.0261095304425387e-44,1.1940177714140391e-36,7.480183158538153e-35,1.8201843203434777e-46,6.3768684044174685e-47,4.67667029835088e-45,4.42233346695164e-55,1.2119018571073758e-43,4.060233511948803e-39,8.320387270114331e-38,3.538342000561269e-38,4.3561962842515915e-39,7.499705171540598e-44,2.2997055781358556e-37,1.5231450295726573e-35,6.512232983198482e-41,1.490966133976531e-34,1.9401912908696845e-35,1.3156111534232439e-39,1.9045139090666146e-43,2.6914518860173242e-36,3.4015387919762527e-38,1.4354778279714157e-39,3.185031845320623e-30,3.4893788931190136e-40,8.573513621353212e-37,3.3733747814606992e-43,6.0664938754860595e-47,2.262467539525302e-51,2.336183013051947e-58,6.68551528975769e-48,3.027390458291615e-34,1.153996786743997e-51,8.49057497662504e-48,7.7043245492131e-41,3.175732896786247e-33,9.083284760203585e-41,2.538716346823417e-40,2.8532165086573736e-37,2.1746673810834938e-35,7.77201298375133e-36,1.0395151613816545e-41,2.111725801829906e-36,1.5087789608979653e-44,6.351471638519291e-38,2.249846145399529e-33,5.444035522673261e-43,1.6112588824452376e-41,6.485916234932002e-47,3.290052427591453e-35,1.6908281191827016e-36,5.414081768972985e-41,6.466857981406666e-47,5.7576353746406966e-39,1.3014117750762325e-45,1.798545275123839e-50,1.611542773362658e-42,3.707305695008357e-45,3.063545637155286e-51,9.377465719425656e-39,1.2840008314576747e-42,1.976247067903835e-43,1.091280643217187e-36,1.7444488054896736e-37,6.973933408793359e-45,1.7892187788390576e-38,7.774581089341125e-41,7.259959465584407e-42,5.957853571461144e-51,1.4716951588350818e-41,4.9090120553012606e-39,7.970791799459766e-39,1.1410813725062675e-43,3.1884538450207982e-43,9.592648554820262e-42
76.5,1.2922691666118125e-49,2.0856772246434063e-42,3.0737855629211022e-33,2.8816411715073744e-49,8.679621694607403e-53,1.7351194961507684e-38,1.0463640664348818e-39,2.2214292804974693e-39,5.381265738424321e-40,7.048806275419694e-38,1.6207450711265248e-36,1.2687530697802219e-39,1.2964508075245148e-40,2.698166425982822e-36,7.420652869976123e-42,8.332362035550712e-43,5.8624910650261314e-39,1.1856133239382242e-40,1.3903420003614426e-39,1.9137081379429386e-38,3.278814175433142e-45,7.105150592451419e-39,5.921044296375617e-44,3.6798699614826606e-51,7.494778345440843e-44,1.9809792193535936e-45,3.1344243179019542e-37,2.107257807402561e-35,3.2857800613533277e-47,1.141640322328088e-47,8.908013798571643e-46,5.796879888540431e-56,2.4546679354262174e-44,9.68353521839158e-40,2.1020589165024735e-38,8.804665696128418e-39,1.037106079924983e-39,1.4975440189425413e-44,5.907688910018936e-38,4.209332429852158e-36,1.4604741706223028e-41,4.3054615624035316e-35,5.352912824308799e-36,3.1194654923265035e-40,3.845528890139132e-44,7.238085855936633e-37,8.437202796057285e-39,3.3838056250759393e-40,1.0822783782133605e-30,8.009327453250161e-41,2.2382402857280012e-37,6.924540014898245e-44,1.0744737547719958e-47,3.393975602892271e-52,2.670407238063035e-59,1.1413961192502644e-48,8.717217360818904e-35,1.7140012251843e-52,1.477436448122328e-48,1.7204679972927783e-41,9.567397148076818e-34,2.0427138367825905e-41,5.855766543065871e-41,7.386402307884186e-38,5.9805156248860725e-36,2.1079417088007974e-36,2.2566035984292877e-42,5.6273631362379535e-37,2.949600355960946e-45,1.602188583084704e-38,6.758573675439677e-34,1.1366545573129603e-43,3.5284663209406986e-42,1.1530608572225378e-47,9.158811146646204e-36,4.480670083525342e-37,1.211386875254104e-41,1.1518045092634793e-47,1.3797698646927099e-39,2.433516386885508e-46,2.8046197797658565e-51,3.4112873204382023e-43,7.081395755683503e-46,4.61359084102137e-52,2.2819532393939438e-39,2.7002989765163925e-43,4.0023492408957423e-44,2.870492785905828e-37,4.4635770176661176e-38,1.3410580011850515e-45,4.424176629378361e-39,1.7494849135280973e-41,1.5671642500181224e-42,9.05615688992952e-52,3.23015845520742e-42,1.1805503277389939e-39,1.9210891240566862e-39,2.2878737085684997e-44,6.509917312577764e-44,2.063072167812145e-42
